Montag, 01.Januar 2018	97.8		20180101
Mittwoch, 03.Juli 2019	100.6		20190703
Donnerstag, 04.Juli 2019	101.4		20190704
Freitag, 05.Juli 2019	101.6		20190705
Samstag, 06.Juli 2019	102.4		20190706
Sonntag, 07.Juli 2019	101.8		20190707
Montag, 08.Juli 2019	100.7		20190708
Dienstag, 09.Juli 2019	101.4		20190709
Mittwoch, 10.Juli 2019	101.0		20190710
Donnerstag, 11.Juli 2019	101.0		20190711
Freitag, 12.Juli 2019	101.0		20190712
Samstag, 13.Juli 2019	101.0		20190713
Sonntag, 14.Juli 2019	102.0		20190714
Montag, 15.Juli 2019	101.8		20190715
Dienstag, 16.Juli 2019	102.0		20190716
Mittwoch, 17.Juli 2019	102.5		20190717
Donnerstag, 18.Juli 2019	102.0		20190718
Freitag, 19.Juli 2019	101.8		20190719
Samstag, 20.Juli 2019	102.4		20190720
Sonntag, 21.Juli 2019	101.0		20190721
Montag, 22.Juli 2019	102.4		20190722
Dienstag, 23.Juli 2019	102.5		20190723
Mittwoch, 24.Juli 2019	102.8		20190724
Donnerstag, 25.Juli 2019	100.7		20190725
Freitag, 26.Juli 2019	100.1		20190726
Samstag, 27.Juli 2019	101.0		20190727
Sonntag, 28.Juli 2019	100.1		20190728
Dienstag, 30.Juli 2019	99.7		20190730
Mittwoch, 31.Juli 2019	100.6		20190731
Donnerstag, 01.August 2019	100.5		20190801
Freitag, 02.August 2019	100.6		20190802
Samstag, 03.August 2019	99.5		20190803
Sonntag, 04.August 2019	99.5		20190804
Montag, 05.August 2019	99.3		20190805
Dienstag, 06.August 2019	98.7		20190806
Mittwoch, 07.August 2019	98.7		20190807
Donnerstag, 08.August 2019	99.2		20190808
Freitag, 09.August 2019	99.2		20190809
Samstag, 10.August 2019	99.2		20190810
Sonntag, 11.August 2019	99.8		20190811
Montag, 12.August 2019	99.5		20190812
Dienstag, 13.August 2019	99.9		20190813
Mittwoch, 14.August 2019	100.5		20190814
Donnerstag, 15.August 2019	100.5		20190815
Freitag, 16.August 2019	100.7		20190816
Samstag, 17.August 2019	100.2		20190817
Sonntag, 18.August 2019	98.9		20190818
Montag, 19.August 2019	99.0		20190819
Dienstag, 20.August 2019	99.0		20190820
Mittwoch, 21.August 2019	99.0		20190821
Donnerstag, 22.August 2019	99.6		20190822
Freitag, 23.August 2019	99.6		20190823
Samstag, 24.August 2019	98.8		20190824
Sonntag, 25.August 2019	98.4		20190825
Montag, 26.August 2019	99.0		20190826
Dienstag, 27.August 2019	99.0		20190827
Mittwoch, 28.August 2019	98.9		20190828
Donnerstag, 29.August 2019	98.7		20190829
Freitag, 30.August 2019	98.5		20190830
Samstag, 31.August 2019	98.5		20190831
Sonntag, 01.September 2019	99.0		20190901
Montag, 02.September 2019	99.7		20190902
Dienstag, 03.September 2019	99.8		20190903
Mittwoch, 04.September 2019	99.4		20190904
Donnerstag, 05.September 2019	99.5		20190905
Freitag, 06.September 2019	100.4		20190906
Samstag, 07.September 2019	100.2		20190907
Sonntag, 08.September 2019	100.1		20190908
Montag, 09.September 2019	99.2		20190909
Dienstag, 10.September 2019	99.7		20190910
Mittwoch, 11.September 2019	99.7		20190911
Donnerstag, 12.September 2019	100.1		20190912
Freitag, 13.September 2019	100.1		20190913
Samstag, 14.September 2019	100.3		20190914
Sonntag, 15.September 2019	99.8		20190915
Montag, 16.September 2019	100.1		20190916
Dienstag, 17.September 2019	100.3		20190917
Mittwoch, 18.September 2019	100.4		20190918
Donnerstag, 19.September 2019	100.2		20190919
Freitag, 20.September 2019	99.5		20190920
Samstag, 21.September 2019	99.4		20190921
Sonntag, 22.September 2019	100.4		20190922
Montag, 23.September 2019	99.6		20190923
Dienstag, 24.September 2019	99.4		20190924
Mittwoch, 25.September 2019	98.8		20190925
Donnerstag, 26.September 2019	98.8		20190926
Freitag, 27.September 2019	98.6		20190927
Samstag, 28.September 2019	98.2		20190928
Sonntag, 29.September 2019	98.9		20190929
Montag, 30.September 2019	99.0		20190930
Dienstag, 01.Oktober 2019	99.0		20191001
Mittwoch, 02.Oktober 2019	98.5		20191002
Donnerstag, 03.Oktober 2019	99.5		20191003
Freitag, 04.Oktober 2019	99.5		20191004
Samstag, 05.Oktober 2019	99.0		20191005
Sonntag, 06.Oktober 2019	98.2		20191006
Montag, 07.Oktober 2019	97.9		20191007
Dienstag, 08.Oktober 2019	97.4		20191008
Mittwoch, 09.Oktober 2019	97.4		20191009
Donnerstag, 10.Oktober 2019	97.4		20191010
Freitag, 11.Oktober 2019	97.7		20191011
Samstag, 12.Oktober 2019	97.7		20191012
Sonntag, 13.Oktober 2019	97.6		20191013
Montag, 14.Oktober 2019	98.2		20191014
Dienstag, 15.Oktober 2019	97.5		20191015
Mittwoch, 16.Oktober 2019	97.6		20191016
Donnerstag, 17.Oktober 2019	98.4		20191017
Freitag, 18.Oktober 2019	98.6		20191018
Samstag, 19.Oktober 2019	98.7		20191019
Sonntag, 20.Oktober 2019	98.6		20191020
Montag, 21.Oktober 2019	99.0		20191021
Dienstag, 22.Oktober 2019	98.4		20191022
Mittwoch, 23.Oktober 2019	98.1		20191023
Donnerstag, 24.Oktober 2019	98.1		20191024
Freitag, 25.Oktober 2019	99.1		20191025
Samstag, 26.Oktober 2019	98.6		20191026
Sonntag, 27.Oktober 2019	99.1		20191027
Montag, 28.Oktober 2019	99.3		20191028
Dienstag, 29.Oktober 2019	99.3		20191029
Mittwoch, 30.Oktober 2019	99.2		20191030
Donnerstag, 31.Oktober 2019	99.6		20191031
Freitag, 01.November 2019	100.5		20191101
Samstag, 02.November 2019	99.6		20191102
Sonntag, 03.November 2019	98.9		20191103
Montag, 04.November 2019	99.2		20191104
Dienstag, 05.November 2019	100.6		20191105
Mittwoch, 06.November 2019	100.6		20191106
Donnerstag, 07.November 2019	101.1		20191107
Freitag, 08.November 2019	101.1		20191108
Samstag, 09.November 2019	100.8		20191109
Sonntag, 10.November 2019	101.6		20191110
Montag, 11.November 2019	102.6		20191111
Dienstag, 12.November 2019	101.8		20191112
Mittwoch, 13.November 2019	101.2		20191113
Donnerstag, 14.November 2019	101.2		20191114
Freitag, 15.November 2019	101.2		20191115
Samstag, 16.November 2019	102.1		20191116
Sonntag, 17.November 2019	101.6		20191117
Montag, 18.November 2019	100.2		20191118
Dienstag, 19.November 2019	102.1		20191119
Mittwoch, 20.November 2019	102.4		20191120
Donnerstag, 21.November 2019	102.5		20191121
Freitag, 22.November 2019	102.5		20191122
Samstag, 23.November 2019	102.3		20191123
Sonntag, 24.November 2019	101.5		20191124
Montag, 25.November 2019	102.3		20191125
Dienstag, 26.November 2019	102.3		20191126
Mittwoch, 27.November 2019	102.7		20191127
Donnerstag, 28.November 2019	103.2		20191128
Freitag, 29.November 2019	103.1		20191129
Samstag, 30.November 2019	103.1		20191130
Sonntag, 01.Dezember 2019	103.0		20191201
Montag, 02.Dezember 2019	102.6		20191202
Dienstag, 03.Dezember 2019	103.9		20191203
Mittwoch, 04.Dezember 2019	104.1		20191204
Donnerstag, 05.Dezember 2019	103.2		20191205
Freitag, 06.Dezember 2019	102.5		20191206
Samstag, 07.Dezember 2019	103.0		20191207
Sonntag, 08.Dezember 2019	102.0		20191208
Montag, 09.Dezember 2019	102.3		20191209
Dienstag, 10.Dezember 2019	103.0		20191210
Donnerstag, 12.Dezember 2019	102.1		20191212
Freitag, 13.Dezember 2019	104.6		20191213
Samstag, 14.Dezember 2019	102.9		20191214
Sonntag, 15.Dezember 2019	103.4		20191215
Montag, 16.Dezember 2019	103.4		20191216
Dienstag, 17.Dezember 2019	104.0		20191217
Mittwoch, 18.Dezember 2019	104.6		20191218
Donnerstag, 19.Dezember 2019	104.3		20191219
Freitag, 20.Dezember 2019	104.3		20191220
Samstag, 21.Dezember 2019	104.3		20191221
Sonntag, 22.Dezember 2019	102.6		20191222
Montag, 23.Dezember 2019	103.0		20191223
Dienstag, 24.Dezember 2019	102.4		20191224
Mittwoch, 25.Dezember 2019	103.9		20191225
Donnerstag, 26.Dezember 2019	103.9		20191226
Freitag, 27.Dezember 2019	103.7		20191227
Samstag, 28.Dezember 2019	103.2		20191228
Sonntag, 29.Dezember 2019	103.6		20191229
Montag, 30.Dezember 2019	103.4		20191230
Dienstag, 31.Dezember 2019	102.9		20191231
Mittwoch, 01.Januar 2020	105.0		20200101
Donnerstag, 02.Januar 2020	103.6		20200102
Freitag, 03.Januar 2020	104.8		20200103
Samstag, 04.Januar 2020	103.7		20200104
Sonntag, 05.Januar 2020	103.3		20200105
Montag, 06.Januar 2020	104.2		20200106
Dienstag, 07.Januar 2020	104.2		20200107
Mittwoch, 08.Januar 2020	104.6		20200108
Donnerstag, 09.Januar 2020	104.6		20200109
Freitag, 10.Januar 2020	104.2		20200110
Samstag, 11.Januar 2020	103.5		20200111
Sonntag, 12.Januar 2020	104.5		20200112
Montag, 13.Januar 2020	104.9		20200113
Dienstag, 14.Januar 2020	104.5		20200114
Mittwoch, 15.Januar 2020	104.7		20200115
Donnerstag, 16.Januar 2020	104.5		20200116
Samstag, 18.Januar 2020	104.1		20200118
Freitag, 17.Januar 2020	104.6		20200117
Sonntag, 19.Januar 2020	103.2		20200119
Montag, 20.Januar 2020	103.3		20200120
Dienstag, 21.Januar 2020	103.5		20200121
Mittwoch, 22.Januar 2020	102.9		20200122
Donnerstag, 23.Januar 2020	103.1		20200123
Freitag, 24.Januar 2020	103.3		20200124
Samstag, 25.Januar 2020	102.1		20200125
Sonntag, 26.Januar 2020	102.5		20200126
Montag, 27.Januar 2020	103.6		20200127
Dienstag, 28.Januar 2020	103.8		20200128
Mittwoch, 29.Januar 2020	103.0		20200129
Donnerstag, 30.Januar 2020	103.0		20200130
Freitag, 31.Januar 2020	103.7		20200131
Samstag, 01.Februar 2020	103.0		20200201
Sonntag, 02.Februar 2020	102.9		20200202
Dienstag, 04.Februar 2020	102.5		20200204
Montag, 03.Februar 2020	103.2		20200203
Mittwoch, 05.Februar 2020	102.3		20200205
Donnerstag, 06.Februar 2020	103.1		20200206
Freitag, 07.Februar 2020	103.6		20200207
Sonntag, 09.Februar 2020	101.9		20200209
Samstag, 08.Februar 2020	101.8		20200208
Montag, 10.Februar 2020	103.1		20200210
Dienstag, 11.Februar 2020	102.6		20200211
Mittwoch, 12.Februar 2020	103.3		20200212
Donnerstag, 13.Februar 2020	103.3		20200213
Freitag, 14.Februar 2020	103.3		20200214
Samstag, 15.Februar 2020	102.8		20200215
Sonntag, 16.Februar 2020	101.8		20200216
Montag, 17.Februar 2020	103.2		20200217
Dienstag, 18.Februar 2020	101.7		20200218
Mittwoch, 19.Februar 2020	102.2		20200219
Donnerstag, 20.Februar 2020	103.8		20200220
Freitag, 21.Februar 2020	103.3		20200221
Samstag, 22.Februar 2020	104.3		20200222
Sonntag, 23.Februar 2020	101.7		20200223
Montag, 24.Februar 2020	102.5		20200224
Dienstag, 25.Februar 2020	103.8		20200225
Mittwoch, 26.Februar 2020	103.8		20200226
Donnerstag, 27.Februar 2020	103.1		20200227
Freitag, 28.Februar 2020	103.9		20200228
Samstag, 29.Februar 2020	103.1		20200229
Sonntag, 01.März 2020	103.1		20200301
Montag, 02.März 2020	103.9		20200302
Dienstag, 03.März 2020	102.6		20200303
Mittwoch, 04.März 2020	103.6		20200304
Freitag, 06.März 2020	102.7		20200306
Samstag, 07.März 2020	102.7		20200307
Sonntag, 08.März 2020	102.7		20200308
Montag, 09.März 2020	102.6		20200309
Dienstag, 10.März 2020	102.9		20200310
Mittwoch, 11.März 2020	103.2		20200311
Donnerstag, 12.März 2020	103.2		20200312
Freitag, 13.März 2020	103.2		20200313
Samstag, 14.März 2020	103.2		20200314
Sonntag, 15.März 2020	103.2		20200315
Montag, 16.März 2020	103.2		20200316
Dienstag, 17.März 2020	103.2		20200317
Mittwoch, 18.März 2020	102.5		20200318
Donnerstag, 19.März 2020	103.4		20200319
Freitag, 20.März 2020	101.8		20200320
Samstag, 21.März 2020	102.0		20200321
Sonntag, 22.März 2020	100.5		20200322
Montag, 23.März 2020	100.5		20200323
Dienstag, 24.März 2020	99.9		20200324
Mittwoch, 25.März 2020	100.2		20200325
Donnerstag, 26.März 2020	101.0		20200326
Freitag, 27.März 2020	100.6		20200327
Samstag, 28.März 2020	100.6		20200328
Sonntag, 29.März 2020	99.7		20200329
Montag, 30.März 2020	100.3		20200330
Dienstag, 31.März 2020	101.3		20200331
Mittwoch, 01.April 2020	100.3		20200401
Donnerstag, 02.April 2020	101.3		20200402
Freitag, 03.April 2020	102.0		20200403
Samstag, 04.April 2020	102.0		20200404
Montag, 06.April 2020	100.9		20200406
Sonntag, 05.April 2020	100.9		20200405
Dienstag, 07.April 2020	100.9		20200407
Mittwoch, 08.April 2020	101.3		20200408
Donnerstag, 09.April 2020	101.0		20200409
Freitag, 10.April 2020	101.3		20200410
Samstag, 11.April 2020	100.1		20200411
Sonntag, 12.April 2020	99.7		20200412
Montag, 13.April 2020	99.7		20200413
Dienstag, 14.April 2020	99.7		20200414
Mittwoch, 15.April 2020	100.4		20200415
Donnerstag, 16.April 2020	100.4		20200416
Freitag, 17.April 2020	100.9		20200417
Samstag, 18.April 2020	100.9		20200418
Sonntag, 19.April 2020	100.2		20200419
Montag, 20.April 2020	100.2		20200420
Dienstag, 21.April 2020	100.0		20200421
Mittwoch, 22.April 2020	101.2		20200422
Donnerstag, 23.April 2020	101.2		20200423
Freitag, 24.April 2020	101.2		20200424
Samstag, 25.April 2020	100.2		20200425
Sonntag, 26.April 2020	100.2		20200426
Montag, 27.April 2020	100.2		20200427
Dienstag, 28.April 2020	100.1		20200428
Mittwoch, 29.April 2020	101.2		20200429
Donnerstag, 30.April 2020	101.2		20200430
Freitag, 01.Mai 2020	100.1		20200501
Samstag, 02.Mai 2020	100.1		20200502
Sonntag, 03.Mai 2020	98.9		20200503
Montag, 04.Mai 2020	98.9		20200504
Dienstag, 05.Mai 2020	100.1		20200505
Mittwoch, 06.Mai 2020	100.9		20200506
Donnerstag, 07.Mai 2020	101.2		20200507
Freitag, 08.Mai 2020	101.2		20200508
Samstag, 09.Mai 2020	101.5		20200509
Sonntag, 10.Mai 2020	100.2		20200510
Montag, 11.Mai 2020	100.2		20200511
Dienstag, 12.Mai 2020	99.8		20200512
Mittwoch, 13.Mai 2020	99.8		20200513
Donnerstag, 14.Mai 2020	100.9		20200514
Freitag, 15.Mai 2020	100.9		20200515
Samstag, 16.Mai 2020	100.3		20200516
Sonntag, 17.Mai 2020	100.3		20200517
Montag, 18.Mai 2020	100.3		20200518
Dienstag, 19.Mai 2020	100.8		20200519
Donnerstag, 21.Mai 2020	99.2		20200521
Freitag, 22.Mai 2020	100.9		20200522
Samstag, 23.Mai 2020	99.9		20200523
Sonntag, 24.Mai 2020	100.2		20200524
Montag, 25.Mai 2020	99.9		20200525
Dienstag, 26.Mai 2020	100.1		20200526
Mittwoch, 27.Mai 2020	100.1		20200527
Donnerstag, 28.Mai 2020	100.2		20200528
Freitag, 29.Mai 2020	100.7		20200529
Samstag, 30.Mai 2020	100.7		20200530
Sonntag, 31.Mai 2020	101.4		20200531
Montag, 01.Juni 2020	101.4		20200601
Dienstag, 02.Juni 2020	100.4		20200602
Mittwoch, 03.Juni 2020	100.4		20200603
Donnerstag, 04.Juni 2020	99.8		20200604
Freitag, 05.Juni 2020	100.1		20200605
Samstag, 06.Juni 2020	100.4		20200606
Sonntag, 07.Juni 2020	100.1		20200607
Montag, 08.Juni 2020	100.4		20200608
Dienstag, 09.Juni 2020	100.1		20200609
Mittwoch, 10.Juni 2020	100.0		20200610
Donnerstag, 11.Juni 2020	101.3		20200611
Samstag, 13.Juni 2020	100.1		20200613
Freitag, 12.Juni 2020	100.1		20200612
Sonntag, 14.Juni 2020	99.8		20200614
Montag, 15.Juni 2020	100.6		20200615
Mittwoch, 17.Juni 2020	101.1		20200617
Donnerstag, 18.Juni 2020	100.7		20200618
Freitag, 19.Juni 2020	100.1		20200619
Samstag, 20.Juni 2020	101.3		20200620
Sonntag, 21.Juni 2020	101.1		20200621
Montag, 22.Juni 2020	101.1		20200622
Dienstag, 23.Juni 2020	101.1		20200623
Mittwoch, 24.Juni 2020	101.1		20200624
Donnerstag, 25.Juni 2020	102.1		20200625
Freitag, 26.Juni 2020	101.1		20200626
Samstag, 27.Juni 2020	99.3		20200627
Sonntag, 28.Juni 2020	100.6		20200628
Montag, 29.Juni 2020	100.6		20200629
Dienstag, 30.Juni 2020	100.5		20200630
Mittwoch, 01.Juli 2020	100.3		20200701
Donnerstag, 02.Juli 2020	100.6		20200702
Freitag, 03.Juli 2020	100.7		20200703
Samstag, 04.Juli 2020	100.5		20200704
Sonntag, 05.Juli 2020	100.5		20200705
Montag, 06.Juli 2020	102.7		20200706
Dienstag, 07.Juli 2020	101.4		20200707
Mittwoch, 08.Juli 2020	101.4		20200708
Donnerstag, 09.Juli 2020	101.4		20200709
Freitag, 10.Juli 2020	101.7		20200710
Samstag, 11.Juli 2020	101.1		20200711
Sonntag, 12.Juli 2020	101.1		20200712
Montag, 13.Juli 2020	101.4		20200713
Dienstag, 14.Juli 2020	101.8		20200714
Mittwoch, 15.Juli 2020	102.4		20200715
Donnerstag, 16.Juli 2020	102.4		20200716
Freitag, 17.Juli 2020	101.9		20200717
Samstag, 18.Juli 2020	101.9		20200718
Sonntag, 19.Juli 2020	101.9		20200719
Montag, 20.Juli 2020	101.9		20200720
Dienstag, 21.Juli 2020	101.9		20200721
Mittwoch, 22.Juli 2020	101.9		20200722
Donnerstag, 23.Juli 2020	101.9		20200723
Freitag, 24.Juli 2020	101.9		20200724
Samstag, 25.Juli 2020	101.9		20200725
Sonntag, 26.Juli 2020	101.9		20200726
Montag, 27.Juli 2020	101.9		20200727
Dienstag, 28.Juli 2020	101.9		20200728
Mittwoch, 29.Juli 2020	99.2		20200729
Donnerstag, 30.Juli 2020	101.6		20200730
Freitag, 31.Juli 2020	101.6		20200731
Samstag, 01.August 2020	100.5		20200801
Sonntag, 02.August 2020	101.2		20200802
Montag, 03.August 2020	101.6		20200803
Dienstag, 04.August 2020	102.1		20200804
Mittwoch, 05.August 2020	102.1		20200805
Donnerstag, 06.August 2020	102.0		20200806
Freitag, 07.August 2020	101.6		20200807
Samstag, 08.August 2020	101.6		20200808
Sonntag, 09.August 2020	102.6		20200809
Montag, 10.August 2020	102.6		20200810
Dienstag, 11.August 2020	101.6		20200811
Mittwoch, 12.August 2020	101.7		20200812
Donnerstag, 13.August 2020	101.1		20200813
Freitag, 14.August 2020	101.4		20200814
Samstag, 15.August 2020	101.8		20200815
Sonntag, 16.August 2020	101.2		20200816
Montag, 17.August 2020	101.2		20200817
Dienstag, 18.August 2020	100.8		20200818
Mittwoch, 19.August 2020	101.6		20200819
Donnerstag, 20.August 2020	101.6		20200820
Freitag, 21.August 2020	101.6		20200821
Samstag, 22.August 2020	102.2		20200822
Sonntag, 23.August 2020	102.2		20200823
Montag, 24.August 2020	101.1		20200824
Dienstag, 25.August 2020	102.2		20200825
Mittwoch, 26.August 2020	102.6		20200826
Donnerstag, 27.August 2020	102.6		20200827
Freitag, 28.August 2020	102.2		20200828
Samstag, 29.August 2020	102.2		20200829
Sonntag, 30.August 2020	101.2		20200830
Montag, 31.August 2020	101.1		20200831
Dienstag, 01.September 2020	102.3		20200901
Mittwoch, 02.September 2020	102.8		20200902
Donnerstag, 03.September 2020	102.8		20200903
Freitag, 04.September 2020	102.2		20200904
Samstag, 05.September 2020	102.2		20200905
Montag, 07.September 2020	102.0		20200907
Dienstag, 08.September 2020	102.6		20200908
Mittwoch, 09.September 2020	103.1		20200909
Donnerstag, 10.September 2020	103.1		20200910
Freitag, 11.September 2020	103.1		20200911
Samstag, 12.September 2020	103.1		20200912
Sonntag, 13.September 2020	103.1		20200913
Montag, 14.September 2020	103.1		20200914
Dienstag, 15.September 2020	101.7		20200915
Mittwoch, 16.September 2020	101.7		20200916
Donnerstag, 17.September 2020	102.3		20200917
Freitag, 18.September 2020	103.0		20200918
Samstag, 19.September 2020	103.0		20200919
Sonntag, 20.September 2020	103.0		20200920
Montag, 21.September 2020	103.3		20200921
Dienstag, 22.September 2020	103.1		20200922
Mittwoch, 23.September 2020	104.1		20200923
Donnerstag, 24.September 2020	103.3		20200924
Freitag, 25.September 2020	103.9		20200925
Samstag, 26.September 2020	103.3		20200926
Sonntag, 27.September 2020	102.6		20200927
Montag, 28.September 2020	102.6		20200928
Dienstag, 29.September 2020	102.5		20200929
Mittwoch, 30.September 2020	102.5		20200930
Donnerstag, 01.Oktober 2020	103.3		20201001
Freitag, 02.Oktober 2020	103.5		20201002
Samstag, 03.Oktober 2020	102.4		20201003
Sonntag, 04.Oktober 2020	102.4		20201004
Montag, 05.Oktober 2020	102.5		20201005
Dienstag, 06.Oktober 2020	103.7		20201006
Mittwoch, 07.Oktober 2020	103.7		20201007
Donnerstag, 08.Oktober 2020	103.6		20201008
Freitag, 09.Oktober 2020	103.6		20201009
Samstag, 10.Oktober 2020	102.8		20201010
Sonntag, 11.Oktober 2020	102.2		20201011
Montag, 12.Oktober 2020	103.0		20201012
Dienstag, 13.Oktober 2020	103.8		20201013
Mittwoch, 14.Oktober 2020	103.3		20201014
Donnerstag, 15.Oktober 2020	102.5		20201015
Freitag, 16.Oktober 2020	102.8		20201016
Samstag, 17.Oktober 2020	102.8		20201017
Sonntag, 18.Oktober 2020	102.2		20201018
Montag, 19.Oktober 2020	101.8		20201019
Dienstag, 20.Oktober 2020	103.4		20201020
Mittwoch, 21.Oktober 2020	103.0		20201021
Donnerstag, 22.Oktober 2020	103.3		20201022
Freitag, 23.Oktober 2020	103.3		20201023
Samstag, 24.Oktober 2020	103.3		20201024
Sonntag, 25.Oktober 2020	102.8		20201025
Montag, 26.Oktober 2020	102.7		20201026
Dienstag, 27.Oktober 2020	103.3		20201027
Mittwoch, 28.Oktober 2020	103.3		20201028
Donnerstag, 29.Oktober 2020	103.4		20201029
Freitag, 30.Oktober 2020	102.8		20201030
Samstag, 31.Oktober 2020	102.2		20201031
Sonntag, 01.November 2020	102.5		20201101
Montag, 02.November 2020	102.1		20201102
Dienstag, 03.November 2020	102.5		20201103
Mittwoch, 04.November 2020	102.9		20201104
Donnerstag, 05.November 2020	102.9		20201105
Freitag, 06.November 2020	102.9		20201106
Samstag, 07.November 2020	102.0		20201107
Sonntag, 08.November 2020	102.0		20201108
Montag, 09.November 2020	102.6		20201109
Dienstag, 10.November 2020	102.6		20201110
Mittwoch, 11.November 2020	102.3		20201111
Donnerstag, 12.November 2020	103.1		20201112
Freitag, 13.November 2020	103.1		20201113
Samstag, 14.November 2020	102.0		20201114
Montag, 16.November 2020	102.0		20201116
Dienstag, 17.November 2020	102.8		20201117
Mittwoch, 18.November 2020	102.5		20201118
Donnerstag, 19.November 2020	102.1		20201119
Freitag, 20.November 2020	102.1		20201120
Samstag, 21.November 2020	102.8		20201121
Sonntag, 22.November 2020	102.8		20201122
Montag, 23.November 2020	103.5		20201123
Dienstag, 24.November 2020	103.5		20201124
Donnerstag, 26.November 2020	102.8		20201126
Mittwoch, 25.November 2020	103.1		20201125
Freitag, 27.November 2020	103.3		20201127
Samstag, 28.November 2020	103.1		20201128
Sonntag, 29.November 2020	102.3		20201129
Montag, 30.November 2020	102.3		20201130
Dienstag, 01.Dezember 2020	102.7		20201201
Mittwoch, 02.Dezember 2020	103.6		20201202
Donnerstag, 03.Dezember 2020	103.1		20201203
Freitag, 04.Dezember 2020	103.1		20201204
Samstag, 05.Dezember 2020	102.2		20201205
Sonntag, 06.Dezember 2020	103.0		20201206
Montag, 07.Dezember 2020	103.9		20201207
Dienstag, 08.Dezember 2020	103.9		20201208
Mittwoch, 09.Dezember 2020	103.9		20201209
Donnerstag, 10.Dezember 2020	102.8		20201210
Freitag, 11.Dezember 2020	102.8		20201211
Samstag, 12.Dezember 2020	103.5		20201212
Sonntag, 13.Dezember 2020	103.0		20201213
Montag, 14.Dezember 2020	102.6		20201214
Dienstag, 15.Dezember 2020	102.6		20201215
Mittwoch, 16.Dezember 2020	102.6		20201216
Donnerstag, 17.Dezember 2020	102.6		20201217
Freitag, 18.Dezember 2020	102.8		20201218
Samstag, 19.Dezember 2020	103.7		20201219
